"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-02-08","1980","02","08","","6.8","","2.1","","4.5","","13.5","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-02-09","1980","02","09","","5.4","","0.8","","3.1","","14.9","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-02-10","1980","02","10","","3.9","","2.1","","3.0","","15.0","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-02-11","1980","02","11","","3.1","","1.5","","2.3","","15.7","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-02-12","1980","02","12","","4.4","","0.8","","2.6","","15.4","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-02-13","1980","02","13","","6.9","","-2.0","","2.5","","15.5","","0.0","","0.0","","0.0","","0.0","","0","","8","","43",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-02-14","1980","02","14","","4.9","","-1.3","","1.8","","16.2","","0.0","","0.0","","0.0","","0.0","","0","","8","","52",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-02-15","1980","02","15","","3.7","","0.3","","2.0","","16.0","","0.0","","0.0","","0.0","T","0.0","T","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-02-16","1980","02","16","","4.8","","0.2","","2.5","","15.5","","0.0","","0.6","","0.5","","2.4","","0","T","30","","41",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-02-17","1980","02","17","","7.1","","2.6","","4.9","","13.1","","0.0","","6.3","","0.0","","6.3","","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-02-18","1980","02","18","","9.9","","6.5","","8.2","","9.8","","0.0","","24.3","","0.0","","24.3","","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-02-19","1980","02","19","","12.1","","6.0","","9.1","","8.9","","0.0","","0.6","","0.0","","0.6","","0","","16","","31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-02-20","1980","02","20","","7.6","","4.1","","5.9","","12.1","","0.0","","8.0","","0.0","","8.0","","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-02-21","1980","02","21","","7.4","","0.1","","3.8","","14.2","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-02-22","1980","02","22","","7.8","","-1.7","","3.1","","14.9","","0.0","","0.0","","0.0","","0.0","","0","","29","","33",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-02-23","1980","02","23","","9.0","","-1.4","","3.8","","14.2","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-02-24","1980","02","24","","14.2","","3.0","","8.6","","9.4","","0.0","","0.4","","0.0","","0.4","","0","","11","","39",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-02-25","1980","02","25","","11.8","","5.4","","8.6","","9.4","","0.0","","6.6","","0.0","","6.6","","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-02-26","1980","02","26","","12.3","","8.6","","10.5","","7.5","","0.0","","35.0","","0.0","","35.0","","0","","9","","39",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-02-27","1980","02","27","","12.8","","8.3","","10.6","","7.4","","0.0","","22.9","","0.0","","22.9","","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-02-28","1980","02","28","","12.9","","8.8","","10.9","","7.1","","0.0","","6.2","","0.0","","6.2","","0","","18","","33",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-02-29","1980","02","29","","12.0","","6.2","","9.1","","8.9","","0.0","","1.2","","0.0","","1.2","","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-03-01","1980","03","01","","11.2","","5.3","","8.3","","9.7","","0.0","","0.0","T","0.0","","0.0","T","0","","28","","33",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-03-02","1980","03","02","","10.2","","6.7","","8.5","","9.5","","0.0","","1.0","","0.0","","1.0","","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-03-03","1980","03","03","","9.5","","5.5","","7.5","","10.5","","0.0","","0.0","","0.0","","0.0","","0","","28","","31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-03-04","1980","03","04","","6.7","","2.0","","4.4","","13.6","","0.0","","2.4","","0.0","","2.4","","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-03-05","1980","03","05","","7.1","","1.8","","4.5","","13.5","","0.0","","0.0","","0.0","","0.0","","0","","30","","31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-03-06","1980","03","06","","7.7","","-2.5","","2.6","","15.4","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-03-07","1980","03","07","","8.0","","0.0","","4.0","","14.0","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-03-08","1980","03","08","","8.4","","-1.5","","3.5","","14.5","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-03-09","1980","03","09","","8.9","","4.4","","6.7","","11.3","","0.0","","7.2","","0.0","","7.2","","0","","19","","33",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-03-10","1980","03","10","","9.1","","5.6","","7.4","","10.6","","0.0","","6.4","","0.0","","6.4","","0","","29","","52",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-03-11","1980","03","11","","7.6","","2.8","","5.2","","12.8","","0.0","","0.6","","0.0","","0.6","","0","","28","","54",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-03-12","1980","03","12","","6.8","","1.2","","4.0","","14.0","","0.0","","10.2","","0.0","","10.2","","0","","11","","70",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-03-13","1980","03","13","","8.8","","3.5","","6.2","","11.8","","0.0","","2.9","","0.0","","2.9","","0","","17","","57",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-03-14","1980","03","14","","7.0","","1.0","","4.0","","14.0","","0.0","","2.2","","0.0","T","2.2","","0","","18","","57",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-03-15","1980","03","15","","7.4","","0.9","","4.2","","13.8","","0.0","","4.0","","0.0","T","4.0","","0","","17","","44",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-03-16","1980","03","16","","6.2","","1.1","","3.7","","14.3","","0.0","","16.8","","0.0","","16.8","","0","","13","","44",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-03-17","1980","03","17","","7.6","","3.7","","5.7","","12.3","","0.0","","23.6","","0.0","","23.6","","0","","16","","46",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-03-18","1980","03","18","","8.3","","3.3","","5.8","","12.2","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-03-19","1980","03","19","","10.6","","3.4","","7.0","","11.0","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-03-20","1980","03","20","","10.4","","5.0","","7.7","","10.3","","0.0","","5.8","","0.0","","5.8","","0","","8","","33",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-03-21","1980","03","21","","10.6","","1.2","","5.9","","12.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-03-22","1980","03","22","","8.5","","4.1","","6.3","","11.7","","0.0","","5.8","","0.0","","5.8","","0","","29","","74",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-03-23","1980","03","23","","10.1","","2.1","","6.1","","11.9","","0.0","","0.0","","0.0","","0.0","","0","","29","","83",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-03-24","1980","03","24","","10.0","","0.3","","5.2","","12.8","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-03-25","1980","03","25","","11.0","","0.0","","5.5","","12.5","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-03-26","1980","03","26","","7.0","","3.5","","5.3","","12.7","","0.0","","18.8","","0.0","","18.8","","0","","30","","43",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-03-27","1980","03","27","","11.1","","1.5","","6.3","","11.7","","0.0","","0.0","","0.0","","0.0","","0","","30","","39",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-03-28","1980","03","28","","9.3","","4.3","","6.8","","11.2","","0.0","","14.4","","0.0","","14.4","","0","","9","","39",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-03-29","1980","03","29","","9.0","","2.9","","6.0","","12.0","","0.0","","0.6","","0.0","","0.6","","0","","31","","63",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-03-30","1980","03","30","","9.5","","0.0","","4.8","","13.2","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-03-31","1980","03","31","","9.3","","4.0","","6.7","","11.3","","0.0","","1.6","","0.0","","1.6","","0","","29","","43",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-04-01","1980","04","01","","12.7","","1.8","","7.3","","10.7","","0.0","","0.0","","0.0","","0.0","","0","","30","","37",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-04-02","1980","04","02","","13.8","","1.0","","7.4","","10.6","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-04-03","1980","04","03","","16.7","","2.5","","9.6","","8.4","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-04-04","1980","04","04","","15.2","","6.3","","10.8","","7.2","","0.0","","0.8","","0.0","","0.8","","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-04-05","1980","04","05","","13.2","","7.0","","10.1","","7.9","","0.0","","8.0","","0.0","","8.0","","0","","12","","48",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-04-06","1980","04","06","","10.0","","5.2","","7.6","","10.4","","0.0","","1.8","","0.0","","1.8","","0","","19","","35",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-04-07","1980","04","07","","10.3","","0.6","","5.5","","12.5","","0.0","","1.0","","0.0","","1.0","","0","","16","","46",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-04-08","1980","04","08","","12.4","","5.1","","8.8","","9.2","","0.0","","2.8","","0.0","","2.8","","0","","8","","37",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-04-09","1980","04","09","","11.8","","6.5","","9.2","","8.8","","0.0","","21.5","","0.0","","21.5","","0","","17","","50",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-04-10","1980","04","10","","12.3","","4.3","","8.3","","9.7","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-04-11","1980","04","11","","11.8","","2.0","","6.9","","11.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-04-12","1980","04","12","","16.3","","5.5","","10.9","","7.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-04-13","1980","04","13","","15.6","","9.0","","12.3","","5.7","","0.0","","0.0","","0.0","","0.0","","0","","30","","37",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-04-14","1980","04","14","","13.5","","9.0","","11.3","","6.7","","0.0","","13.4","","0.0","","13.4","","0","","12","","33",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-04-15","1980","04","15","","13.4","","7.4","","10.4","","7.6","","0.0","","0.0","T","0.0","","0.0","T","0","","17","","35",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-04-16","1980","04","16","","16.9","","2.1","","9.5","","8.5","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-04-17","1980","04","17","","12.4","","7.0","","9.7","","8.3","","0.0","","5.8","","0.0","","5.8","","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-04-18","1980","04","18","","15.6","","7.8","","11.7","","6.3","","0.0","","2.3","","0.0","","2.3","","0","","11","","31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-04-19","1980","04","19","","12.4","","8.3","","10.4","","7.6","","0.0","","8.3","","0.0","","8.3","","0","","14","","31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-04-20","1980","04","20","","12.7","","5.7","","9.2","","8.8","","0.0","","2.0","","0.0","","2.0","","0","","28","","44",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-04-21","1980","04","21","","13.9","","5.7","","9.8","","8.2","","0.0","","0.0","","0.0","","0.0","","0","","29","","48",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-04-22","1980","04","22","","17.3","","4.3","","10.8","","7.2","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-04-23","1980","04","23","","17.1","","6.2","","11.7","","6.3","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-04-24","1980","04","24","","15.1","","8.0","","11.6","","6.4","","0.0","","2.4","","0.0","","2.4","","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-04-25","1980","04","25","","14.5","","5.9","","10.2","","7.8","","0.0","","0.0","","0.0","","0.0","","0","","29","","33",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-04-26","1980","04","26","","15.4","","9.0","","12.2","","5.8","","0.0","","0.2","","0.0","","0.2","","0","","30","","31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-04-27","1980","04","27","","20.4","","6.8","","13.6","","4.4","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-04-28","1980","04","28","","15.1","","9.3","","12.2","","5.8","","0.0","","0.8","","0.0","","0.8","","0","","27","","39",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-04-29","1980","04","29","","13.5","","8.1","","10.8","","7.2","","0.0","","0.0","T","0.0","","0.0","T","0","","29","","46",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-04-30","1980","04","30","","15.6","","4.3","","10.0","","8.0","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-05-01","1980","05","01","","22.0","","6.9","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-05-02","1980","05","02","","15.3","","10.3","","12.8","","5.2","","0.0","","0.0","","0.0","","0.0","","0","","29","","54",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-05-03","1980","05","03","","15.5","","4.3","","9.9","","8.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-05-04","1980","05","04","","20.2","","5.9","","13.1","","4.9","","0.0","","0.0","","0.0","","0.0","","0","","15","","35",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-05-05","1980","05","05","","14.5","","11.2","","12.9","","5.1","","0.0","","1.6","","0.0","","1.6","","0","","13","","37",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-05-06","1980","05","06","","17.1","","10.3","","13.7","","4.3","","0.0","","1.2","","0.0","","1.2","","0","","","M","","M"
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-05-07","1980","05","07","","17.5","","5.5","","11.5","","6.5","","0.0","","0.0","","0.0","","0.0","","0","","","M","","M"
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-05-08","1980","05","08","","14.5","","9.0","","11.8","","6.2","","0.0","","0.2","","0.0","","0.2","","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-05-09","1980","05","09","","14.4","","9.1","","11.8","","6.2","","0.0","","0.2","","0.0","","0.2","","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-05-10","1980","05","10","","18.0","","7.2","","12.6","","5.4","","0.0","","0.0","","0.0","","0.0","","0","","29","","33",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-05-11","1980","05","11","","20.2","","9.1","","14.7","","3.3","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-05-12","1980","05","12","","14.3","","10.7","","12.5","","5.5","","0.0","","0.0","T","0.0","","0.0","T","0","","11","","43",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-05-13","1980","05","13","","16.2","","10.0","","13.1","","4.9","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-05-14","1980","05","14","","15.6","","8.5","","12.1","","5.9","","0.0","","0.7","","0.0","","0.7","","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-05-15","1980","05","15","","13.4","","6.6","","10.0","","8.0","","0.0","","1.0","","0.0","","1.0","","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-05-16","1980","05","16","","16.8","","8.0","","12.4","","5.6","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-05-17","1980","05","17","","17.7","","7.3","","12.5","","5.5","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-05-18","1980","05","18","","19.3","","9.6","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-05-19","1980","05","19","","13.6","","8.9","","11.3","","6.7","","0.0","","8.4","","0.0","","8.4","","0","","18","","35",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-05-20","1980","05","20","","13.6","","8.9","","11.3","","6.7","","0.0","","14.6","","0.0","","14.6","","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-05-21","1980","05","21","","15.7","","9.3","","12.5","","5.5","","0.0","","0.8","","0.0","","0.8","","0","","","","<31",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-05-22","1980","05","22","","14.0","","5.9","","10.0","","8.0","","0.0","","1.8","","0.0","","1.8","","0","","23","","35",""
"-123.18","49.20","VANCOUVER INT'L A","1108447","1980-05-23","1980","05","23","","14.3","","3.8","","9.1","","8.9","","0.0","","0.0","","0.0","","0.0","","0","","29","","37",""
